customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,
1238,68,452,no,yes,29,239.5,82,40.72,203.8,105,17.32,167.8,70,7.55,9.9,6,2.67,0,No,
1239,96,547,no,yes,18,172.7,86,29.36,133.4,113,11.34,259.5,70,11.68,9.8,3,2.65,1,No,
1240,65,452,yes,no,0,276.9,124,47.24,167.8,107,12.24,269.9,70,11.56,9.2,10,2.48,0,Yes,
1241,146,547,no,no,0,152.4,104,23.53,153.9,117,14.51,39.4,70,2.13,3.9,10,1.05,4,Yes,
1242,140,452,no,no,0,131.3,107,18.45,253.4,89,20.43,207.4,70,9.74,7.7,3,2.08,4,Yes,
1243,127,547,no,yes,36,183.2,117,31.14,126.8,76,10.78,263.3,71,11.85,11.2,8,3.02,1,No,
1244,106,452,no,no,0,212.9,110,36.19,187,69,15.9,128.1,71,5.76,6.3,3,1.7,3,No,
1245,94,445,no,no,0,136.2,114,23.15,165.1,118,14.03,137.9,71,6.21,9.6,5,2.59,0,No,
1246,68,452,no,yes,24,176,118,29.92,277.9,116,23.62,174.7,71,7.86,14.7,7,3.97,1,No,
1247,72,452,no,yes,37,220,80,37.4,217.3,102,18.47,152.8,71,6.88,14.7,6,3.97,3,No,
1248,27,547,no,no,0,72.7,75,12.36,208.6,117,17.73,65.8,71,2.96,9.9,3,2.67,1,No,
1249,81,547,no,no,0,203.5,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,3,No,
1250,94,547,no,yes,28,233.2,88,39.64,113.3,102,9.63,118,71,5.31,16.1,4,4.35,0,No,
1251,73,547,no,no,0,234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,8.4,8,2.27,2,No,
1252,115,452,no,yes,26,170.5,107,28.99,217.2,77,18.46,225.7,71,10.16,13.6,5,3.67,6,No,
1253,116,445,no,no,0,159.4,79,27.1,179.5,88,15.26,167.8,71,7.55,9.7,2,2.62,6,Yes,
1254,81,452,no,no,0,198.4,93,33.73,210.9,108,17.93,193.3,71,8.7,10.4,6,2.81,2,No,
1255,90,445,no,no,0,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,1,No,
1256,124,452,no,no,0,251.5,85,42.76,214.2,98,18.21,186.1,71,8.37,11.1,6,3,3,No,
1257,65,452,yes,no,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48,0,Yes,
1258,110,445,no,no,0,196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,1,3.48,3,No,
1259,153,547,no,no,0,122.5,145,20.83,273.3,103,23.23,197.8,71,8.9,8,3,2.16,2,No,
1260,138,547,no,yes,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,No,
1261,73,452,no,no,0,203.3,45,34.56,141.9,87,12.06,200.7,71,9.03,8.5,6,2.3,0,No,
1262,98,452,no,no,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,Yes,
1263,48,547,no,no,0,188.4,63,32.03,165.9,89,14.1,205.7,71,9.26,13.2,2,3.56,1,No,
1264,143,547,no,no,0,202.8,109,34.48,165.8,104,14.09,143.9,71,6.48,4.6,4,1.24,1,No,
1265,67,445,no,no,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,No,
1266,48,452,no,yes,34,198,70,33.66,273.7,121,23.26,217.9,71,9.81,7.6,4,2.05,1,No,
1267,93,452,no,no,0,141.7,95,24.09,221,100,18.79,227.1,71,10.22,10.2,3,2.75,0,No,
1268,33,452,no,no,0,213.9,88,36.36,239.8,119,20.38,148.7,71,6.69,9.8,14,2.65,2,No,
1269,42,452,no,no,0,298.9,109,50.66,230.2,59,20.74,143.1,71,6.62,5.8,3,1.57,1,Yes,
1270,209,547,no,no,0,256.1,130,44.37,229.6,108,20.6,216,71,9.81,8.5,5,2.3,3,Yes,
1271,96,452,no,yes,21,247.6,95,42.09,256.3,150,21.79,158.6,72,7.14,10.8,6,2.92,2,No,
1272,84,547,no,yes,42,165.3,97,28.1,223.5,118,19,260.8,72,11.74,7.6,7,2.05,3,No,
1273,100,452,no,yes,38,177.1,88,30.11,163.7,108,13.91,242.7,72,10.92,7.4,2,2,0,No,
1274,77,452,no,no,0,221.8,84,37.71,166,125,14.11,210.2,72,9.46,13.2,4,3.56,1,No,
1275,68,452,yes,yes,39,142,140,24.14,241.6,89,20.54,302,72,13.59,11.3,5,3.05,1,No,
1276,113,547,no,no,0,92.6,85,15.74,177.6,92,15.1,159.8,72,7.19,14.4,4,3.89,3,No,
1277,45,452,no,no,0,211.3,87,35.92,165.7,97,14.08,265.9,72,11.97,13.3,6,3.59,1,No,
1278,46,452,no,no,0,124.8,133,21.22,157.3,143,13.37,199.3,72,8.97,8.6,4,2.32,2,No,
1279,179,445,no,no,0,234.5,134,39.87,164.2,94,13.96,191.4,72,8.61,6.1,4,1.65,1,No,
1280,166,452,yes,yes,28,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,1,No,
1281,62,445,no,no,0,321.1,105,54.59,265.5,122,22.57,180.5,72,8.12,11.5,2,3.11,4,Yes,
1282,147,452,no,no,0,130.6,83,22.2,208.1,144,17.69,204.6,72,9.21,15.6,3,4.21,3,No,
1283,56,452,no,no,0,137.2,111,23.32,165.9,119,14.1,182.3,72,8.2,14.3,4,3.86,1,No,
1284,73,452,no,no,0,160.1,110,27.22,213.3,72,18.13,174.1,72,7.83,13,4,3.51,0,No,
1285,157,445,no,no,0,240.2,67,40.83,153,98,13.01,249,72,11.21,10.2,6,2.75,2,No,
1286,85,452,no,no,0,259.8,85,44.17,242.3,117,20.6,168.8,72,7.6,5.4,1,1.46,0,No,
1287,146,547,no,no,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,No,
1288,105,452,no,no,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,No,
1289,70,452,no,no,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,No,
1290,97,547,no,no,0,144.2,91,24.51,226.7,137,19.27,144.6,72,6.51,13.8,4,3.73,3,No,
1291,102,445,no,no,0,156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,2,2.67,2,No,
1292,172,547,no,no,0,169.8,123,28.87,183.1,94,15.56,395,72,17.77,12.7,7,3.43,2,No,
1293,63,445,no,no,0,149.3,104,25.38,273.6,75,23.26,206.6,72,9.3,9.1,4,2.46,0,No,
1294,71,445,no,no,0,141.2,132,24,149.1,90,12.67,171.4,72,7.71,7,2,1.89,2,No,
1295,127,547,yes,no,0,247.5,99,42.08,108.5,118,9.22,232,72,10.44,10.6,3,2.86,2,No,
1296,34,452,no,no,0,289.7,97,48.93,272.5,65,23.16,192.2,72,8.02,11,10,2.97,2,Yes,
1297,147,445,yes,yes,35,142.5,104,25.78,179.6,66,16.12,231,72,10.22,11.1,3,3,3,Yes,
1298,149,452,yes,yes,28,127.9,100,22.57,165.9,104,14.19,152.2,72,6.53,8.8,2,2.38,5,Yes,
1299,106,445,no,yes,29,83.6,131,,203.9,131,,229.5,73,10.33,,3,2.19,1,No,
1300,94,445,no,yes,38,170.1,124,28.92,193.3,116,16.43,105.9,73,4.77,12.8,4,3.46,1,No,
1301,23,445,no,no,0,190.2,89,32.33,166.4,108,14.14,219.8,73,9.89,15,4,4.05,6,No,
1302,82,452,no,no,0,300.3,109,51.05,181,100,15.39,270.1,73,12.15,11.7,4,3.16,0,Yes,
1303,190,445,no,no,0,150.9,86,25.65,268.6,129,22.83,179.9,73,8.1,14.7,1,3.97,1,No,
1304,42,452,no,no,0,92.2,108,15.67,211.2,120,17.95,129.1,73,5.81,13.1,6,3.54,1,No,
1305,83,452,no,no,0,159.3,104,27.08,202.3,98,17.2,229,73,10.31,9.5,3,2.57,2,No,
1306,48,445,no,no,0,198.2,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1,No,
1307,16,452,yes,no,0,110,91,18.7,147.3,75,12.52,190.5,73,8.57,6.4,7,1.73,0,No,
1308,89,452,no,no,0,141.1,92,23.99,249.1,126,21.17,136,73,6.12,10.8,2,2.92,2,No,
1309,47,452,no,no,0,155.3,116,26.4,188.2,85,16,247,73,11.12,12.3,4,3.32,3,No,
1310,126,445,no,yes,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,No,
1311,75,452,no,yes,39,198.2,107,33.69,280.4,132,23.83,129.6,73,5.83,11.3,7,3.05,1,No,
1312,102,547,no,no,0,195.7,116,33.27,209.1,87,17.77,201.1,73,9.05,8.3,3,2.24,1,Yes,
1313,59,445,no,yes,27,127.4,110,21.66,-103.3,99,8.78,164.2,73,7.39,9.1,3,2.46,0,No,
1314,10,547,no,no,0,183,103,31.11,214.8,77,18.26,206.4,73,9.29,8.7,6,2.35,2,No,
1315,125,445,no,no,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,No,
1316,180,452,no,no,0,224.9,105,38.23,250,101,21.25,216.1,73,9.72,6.7,5,1.81,3,Yes,
1317,91,547,no,no,0,159,109,27.03,255.1,142,21.68,82.4,73,3.71,10.1,4,2.73,0,No,
1318,146,547,no,no,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,Yes,
1319,98,452,no,yes,38,213.7,61,36.33,253,104,21.51,207.7,73,9.35,10.7,5,2.89,2,No,
1320,127,452,no,yes,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,No,
1321,63,452,no,no,0,180.5,126,30.69,230,98,19.55,232.5,73,10.46,10.6,3,2.86,0,No,
1322,78,452,no,yes,25,197.4,73,33.56,295.7,113,25.13,211.7,73,9.53,13.2,2,3.56,0,No,
1323,118,452,no,yes,24,118.1,83,20.08,109.6,72,9.32,245.5,73,11.05,16.9,2,4.56,1,No,
1324,77,547,no,no,0,144.9,136,24.63,151.3,115,12.86,252.4,73,11.36,12.3,3,3.32,2,No,
1325,103,547,no,no,0,167.8,121,28.53,212.9,123,18.1,,73,9.37,13,3,3.51,5,No,
1326,97,445,no,no,0,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,4,2.4,0,Yes,
1327,92,452,yes,no,0,264.3,91,44.93,160.9,115,13.68,198.6,73,8.94,9.3,5,2.51,0,No,
1328,125,452,no,no,0,236.7,82,39.92,283.4,84,22.9,192.1,73,8.42,10.1,4,2.73,0,Yes,
1329,128,452,no,no,0,251.9,128,40.44,241.6,93,20.05,203.9,73,9.4,13.9,5,3.75,1,Yes,
1330,91,452,no,no,0,152,117,28.01,151.1,130,10.99,156.5,73,7.72,10.3,14,2.78,1,Yes,
1331,108,445,no,no,0,198.5,103,31.75,259.8,55,21.76,355.9,73,15.97,9.4,2,2.54,0,Yes,
1332,115,452,no,no,0,245.2,105,41.68,159,109,13.52,229.9,74,10.35,7.2,8,1.94,0,No,
1333,109,547,no,no,0,175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,1,No,
1334,109,547,no,no,0,153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,9.9,9,2.67,3,No,
1335,163,445,no,yes,40,231.9,56,39.42,211.8,91,18,268.5,74,12.08,12.3,3,3.32,2,No,
1336,94,452,no,no,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13,1,3.51,1,No,
1337,76,452,no,no,0,224.4,121,38.15,147.9,97,12.57,183.8,74,8.27,6.7,2,1.81,2,No,
1338,100,547,no,no,0,107,63,18.19,105.7,67,8.98,243.1,74,10.94,12.8,3,3.46,4,Yes,
1339,41,452,no,yes,41,207.3,95,35.24,137.3,120,11.67,115.7,74,5.21,5.9,3,1.59,1,No,
1340,89,452,no,yes,35,174.4,108,29.65,196.7,100,16.72,127.4,,5.73,11.8,3,,1,No,
1341,107,452,no,yes,14,114.3,132,19.43,199.8,91,16.98,194.7,74,8.76,7.5,8,2.03,1,No,
1342,100,452,no,no,0,191.9,95,32.62,200.9,101,17.08,271.9,74,12.24,18.2,3,4.91,1,No,
1343,154,547,no,yes,32,192.3,82,32.69,165.3,134,14.05,205,74,9.23,9,1,2.43,2,No,
1344,93,445,yes,no,0,312,109,53.04,129.4,100,11,217.6,74,9.79,10.5,2,2.84,0,Yes,
1345,36,547,no,yes,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1,No,
1346,79,547,no,no,0,220.9,107,37.55,192.2,97,16.34,161,74,7.25,12.2,2,3.29,1,No,
1347,110,547,no,no,0,18.9,92,3.21,258.4,81,21.96,109.6,74,4.93,14.8,4,4,1,No,
1348,125,452,no,no,0,240.7,82,40.92,269.4,85,22.9,187.1,74,8.42,10.1,3,2.73,0,Yes,
1349,101,452,yes,no,0,133.5,51,22.7,219.6,96,18.67,210,74,9.45,11.7,4,3.16,1,No,
1350,64,445,no,no,0,261.9,113,44.52,148.1,99,12.59,145.2,74,6.53,13.8,4,3.73,0,No,
1351,55,452,no,no,0,132,103,22.44,279.6,114,23.77,180,74,8.1,13.5,4,3.65,0,No,
1352,112,452,no,no,0,166,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,No,
1353,140,452,no,no,0,120.3,108,20.45,240.4,84,20.43,216.4,74,9.74,7.7,3,2.08,4,Yes,
1354,113,452,no,no,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,No,
1355,77,547,no,yes,28,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,3,3.11,4,Yes,
1356,209,452,no,no,0,227.2,128,38.62,258.4,92,21.96,183.5,74,8.26,8.9,4,2.4,3,No,
1357,105,547,no,no,0,119.3,82,20.28,185.1,111,15.73,157,74,7.07,10.9,4,2.94,2,No,
1358,73,452,no,no,0,224.4,90,38.15,159.5,88,13.56,192.8,74,8.68,13,2,3.51,1,No,
1359,110,445,no,no,0,192.6,102,32.74,178.9,118,15.21,214.6,74,9.66,9.4,4,2.54,1,No,
1360,104,445,no,no,0,138.7,107,23.58,256.9,113,21.84,234.9,74,10.57,10,3,2.7,0,No,
1361,128,452,no,no,0,216,111,36.72,153.7,115,13.06,227,74,10.22,12.7,4,3.43,1,No,
1362,84,452,no,no,0,130.2,105,22.13,278,60,23.63,305.4,74,13.74,14,6,3.78,2,No,
1363,62,452,no,no,0,281,66,47.77,160.6,108,13.65,77.9,74,3.51,0,0,0,1,No,
1364,80,547,no,no,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,No,
1365,102,547,no,no,0,208.7,124,32.27,208.1,91,18.77,187.1,74,9.05,8.3,2,2.24,1,Yes,
1366,123,445,no,no,0,232.2,129,40.15,266.9,89,22.28,235,74,10.22,10.1,5,2.73,2,Yes,
1367,58,547,no,no,0,111.2,88,17.07,196.6,109,17.82,260.9,74,11.74,13.9,1,3.75,0,Yes,
1368,134,547,no,yes,34,235.2,99,42.02,226.5,133,20.17,201.3,74,8.38,6.1,6,1.65,2,Yes,
1369,102,452,no,no,0,123.1,106,20.93,182,102,15.47,244.6,75,11.01,12.6,7,3.4,2,No,
1370,115,452,no,no,0,139.3,89,23.68,192.3,95,16.35,151,75,6.8,9.3,3,2.51,7,Yes,
1371,137,452,no,no,0,141.1,91,23.99,147.2,100,12.51,254.7,75,11.46,8,7,2.16,2,No,
1372,70,452,no,no,0,152.8,145,25.98,183.6,102,15.61,151.8,75,6.83,10.5,2,2.84,1,No,
1373,54,452,yes,no,0,214.1,77,36.4,240.5,94,20.44,188.9,75,8.5,10.1,3,2.73,1,No,
1374,85,547,no,no,0,222.3,132,37.79,231.5,101,19.68,223.5,75,10.06,11,2,2.97,3,No,
1375,74,547,no,yes,31,249.4,70,42.4,209.5,59,17.81,180.6,75,8.13,9.9,2,2.67,4,No,
1376,85,445,no,yes,27,196.4,139,33.39,280.9,90,23.88,89.3,75,4.02,13.8,4,3.73,1,No,
1377,122,445,no,no,0,170.5,94,28.99,173.7,109,14.76,248.6,75,11.19,11.3,2,3.05,1,No,
1378,130,547,no,no,0,154,95,26.18,205.9,106,17.5,233.7,75,10.52,12.9,1,3.48,1,No,
1379,80,547,no,no,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,No,
1380,88,452,no,no,0,85.7,112,14.57,221.6,70,18.84,190.6,75,8.58,11.6,3,3.13,4,Yes,
1381,101,452,no,yes,29,121.1,116,20.59,5186.4,100,15.84,241.7,75,10.88,10.1,6,2.73,0,No,
1382,86,452,no,no,0,83.5,96,14.2,221.1,63,18.79,349.7,75,15.74,12.6,3,3.4,0,No,
1383,70,452,no,yes,31,125.9,101,21.4,196.4,102,16.69,252.7,75,11.37,10.3,4,2.78,1,No,
1384,74,452,no,yes,25,194.6,84,33.08,119.9,103,10.19,175.5,75,7.9,13.1,2,3.54,2,No,
1385,123,445,no,no,0,224,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,5,0.57,0,No,
1386,57,547,yes,no,0,115,65,19.55,122.3,96,10.4,245,75,11.03,6.4,1,1.73,0,Yes,
1387,16,547,no,no,0,144.8,84,24.62,164.9,141,14.02,231.5,75,10.42,8.2,4,2.21,2,No,
1388,112,452,no,no,0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,No,
1389,108,452,no,no,0,154.2,123,26.21,112.3,86,9.55,246.4,75,11.09,15.4,4,4.16,4,Yes,
1390,122,452,no,no,0,141.4,128,24.04,146.4,70,12.44,123,75,5.54,8.1,4,2.19,0,No,
1391,87,452,no,no,0,205.2,106,34.88,99.5,122,8.46,189.5,75,8.53,13.4,3,3.62,1,No,
1392,69,445,no,no,0,196.1,87,33.34,236.8,66,20.13,182.3,75,8.2,11.9,1,3.21,0,No,
1393,99,445,no,no,0,256.4,44,43.59,214.5,105,18.23,233.7,75,10.52,7.9,1,2.13,3,Yes,
1394,65,452,no,yes,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,No,
1395,158,547,no,no,0,220.9,129,37.55,242.2,108,20.59,233.3,75,10.5,6.4,5,1.73,0,No,
1396,138,547,no,no,0,127.1,102,21.61,247.7,106,21.05,207.7,75,9.35,5,3,1.35,3,No,
1397,80,547,no,yes,22,196.4,115,33.39,150.3,109,12.78,176.2,75,7.93,9.3,1,2.51,0,No,
1398,1,452,no,no,0,182.1,106,30.96,134.9,106,11.47,152.3,75,6.85,10,3,2.7,5,Yes,
1399,144,452,no,no,0,139.6,96,23.73,124.2,93,10.56,95.6,75,4.3,15,4,4.05,2,,
1400,108,445,no,no,0,198.5,99,33.75,267.8,60,22.76,354.9,75,15.97,9.4,3,2.54,0,Yes,
1401,136,445,no,no,0,142.3,79,24.19,158,113,13.43,177.5,75,7.99,6,11,1.62,2,No,
1402,154,445,no,yes,35,64.9,76,11.03,184.1,91,15.65,151.6,75,6.82,14.6,1,3.94,1,No,
1403,115,452,no,no,0,122.3,93,24.68,184.3,101,15.35,162,75,6.8,9.3,4,2.51,7,Yes,
1404,111,445,no,no,0,236.8,113,40.47,252.4,105,19.6,222.8,75,10.43,11.6,4,3.13,0,Yes,
1405,121,445,no,yes,30,214.4,137,33.73,73.3,81,6.4,169.2,75,8.15,5.8,4,1.57,3,Yes,
1406,100,547,no,no,0,116,64,20.19,107.7,66,9.98,233.1,75,10.94,12.8,3,3.46,4,Yes,
1407,93,445,yes,no,0,312,102,53.04,139.4,100,10,216.6,75,9.79,10.5,1,2.84,0,Yes,
1408,62,445,no,no,0,318.1,109,56.59,268.5,124,23.57,172.5,75,8.12,11.5,2,3.11,4,Yes,
1409,57,547,yes,no,0,99,70,20.55,132.3,100,9.4,231,75,11.03,6.4,1,1.73,0,Yes,
1410,108,452,no,no,0,142.2,125,24.21,117.3,87,9.55,246.4,75,11.09,15.4,3,4.16,4,Yes,
1411,149,452,no,no,0,254.5,77,41.23,257.4,99,21.86,223.6,75,9.88,10,4,2.7,3,Yes,
1412,97,445,no,no,0,277.1,88,44.94,206.1,106,16.09,232.3,75,10.41,8.9,5,2.4,0,Yes,
1413,41,452,no,no,0,159.3,66,27.08,125.9,75,10.7,261.9,76,11.79,11.1,5,3,1,No,
1414,85,445,no,no,0,127.9,107,21.74,271.2,124,23.05,202.2,76,9.1,12.5,5,3.38,0,No,
1415,92,452,yes,yes,45,281.1,88,47.79,198,103,16.83,94.3,76,4.24,7.5,3,2.03,0,No,
1416,54,452,no,yes,33,161.8,73,27.51,273,58,23.21,153.9,76,6.93,13.7,4,3.7,0,No,
1417,139,547,no,no,0,203.2,81,34.54,152.5,99,12.96,197.8,76,8.9,9.7,3,2.62,2,No,
1418,98,452,no,yes,29,179.9,97,30.58,189.2,89,16.08,164.3,76,7.39,12.8,7,3.46,3,No,
1419,120,452,no,yes,31,153.5,83,26.1,219.1,96,18.62,237.4,76,10.68,11.4,4,3.08,0,No,
1420,103,452,no,no,0,158.7,90,26.98,198.4,117,16.86,181.1,76,8.15,10.5,4,2.84,1,No,
1421,103,452,no,yes,28,121,105,20.57,270.4,100,22.98,160.5,76,7.22,7.7,4,2.08,2,No,
1422,130,452,no,no,0,150.4,119,25.57,230.5,99,19.59,186.3,76,8.38,12.3,4,3.32,1,No,
1423,92,452,no,no,0,197.2,113,33.52,242.3,116,20.6,192,76,8.64,11,5,2.97,2,No,
1424,68,547,no,no,0,159.5,123,27.12,240.8,93,20.47,210.3,76,9.46,11.4,3,3.08,1,No,
1425,149,452,no,yes,20,198.9,77,33.81,274,88,23.29,190.7,76,8.58,14.3,9,3.86,1,No,
1426,111,452,no,yes,28,128.8,104,21.9,157.3,52,13.37,147.4,76,6.63,10.3,2,2.78,2,No,
1427,128,452,no,no,0,195.6,99,33.25,267.8,120,22.76,164.9,76,7.42,16,2,4.32,0,No,
1428,34,452,no,no,0,293.7,89,49.93,272.5,71,23.16,178.2,76,8.02,11,10,2.97,2,Yes,
1429,70,445,no,no,0,170.2,98,28.93,155.2,102,13.19,228.6,76,10.29,15,2,4.05,1,No,
1430,88,452,yes,no,0,235.1,98,39.97,251.8,79,21.4,285.9,76,12.87,7.2,2,1.94,4,Yes,
1431,109,452,yes,yes,26,217.2,138,36.92,145.5,111,12.37,280.7,76,12.63,9.3,3,2.51,0,No,
1432,76,547,no,no,0,90.5,142,15.39,211.7,75,17.99,194.9,76,8.77,9.3,2,2.51,1,No,
1433,116,452,no,no,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,No,
1434,107,547,no,yes,30,198.9,87,33.81,207,90,17.6,159.8,76,7.19,12.6,4,3.4,3,No,
1435,80,452,no,no,0,198.1,160,33.68,156.7,87,13.32,182.1,76,8.19,9.3,3,2.51,3,No,
1436,132,452,no,yes,31,174.5,101,29.67,245.6,105,20.88,172.8,76,7.78,10.3,9,2.78,1,No,
1437,147,445,yes,yes,35,157.5,109,26.78,189.6,67,16.12,227,76,10.22,11.1,2,3,3,Yes,
1438,106,452,no,no,0,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,1,No,
1439,60,445,no,no,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,Yes,
1440,134,547,no,yes,34,247.2,105,42.02,225.5,133,19.17,186.3,76,8.38,6.1,5,1.65,2,Yes,
1441,85,445,no,yes,37,229.6,123,39.03,132.3,90,11.25,211.9,76,9.54,9.5,8,2.57,2,No,
1442,94,445,yes,no,0,89.5,94,15.22,339.9,106,28.89,172.9,76,7.78,7.9,1,2.13,1,Yes,
1443,42,452,no,no,0,303.9,106,51.66,232.2,54,19.74,147.1,76,6.62,5.8,3,1.57,1,Yes,
1444,119,452,no,yes,29,117.8,66,20.03,256.8,114,21.83,147.6,76,6.64,7.6,3,2.05,3,No,
1445,88,547,no,no,0,73.3,86,12.46,161.4,82,13.72,239.6,76,10.78,8.2,3,2.21,4,Yes,
1446,91,452,no,no,0,153,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1,Yes,
1447,108,547,no,yes,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,9.6,3,2.59,4,Yes,
1448,68,452,no,no,0,178.7,61,30.38,252.3,84,21.45,255.7,76,11.51,8.4,4,2.27,1,No,
1449,90,452,yes,yes,26,169,104,28.73,188.8,104,16.05,213.3,76,9.6,13.3,3,3.59,0,Yes,
1450,116,452,no,yes,44,230.6,94,39.2,224.1,103,19.05,244,76,10.98,11.1,2,3,0,No,
1451,91,452,no,yes,34,175.3,96,29.8,262.3,122,22.3,143.9,76,6.48,5.6,11,1.51,1,No,
1452,113,452,no,yes,23,149,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,4,No,
1453,97,452,no,no,0,112.7,119,19.16,217.7,109,18.5,152.1,76,6.84,6.5,5,1.76,1,No,
1454,92,445,yes,no,0,67.6,107,12.64,181.6,121,14.35,231.7,76,9.98,10.4,2,2.81,1,Yes,
1455,150,452,no,no,0,148.6,110,24.22,205.4,81,17.8,150.1,76,7.25,12.2,3,3.29,4,Yes,
1456,108,547,no,yes,34,169.1,80,27.56,164.8,122,13.6,244.8,76,11.69,9.6,2,2.59,4,Yes,
1457,44,547,no,no,0,233.1,126,36.78,265.5,73,24.5,273.8,76,12.59,9.9,6,2.67,2,Yes,
1458,156,452,no,no,0,178.8,94,30.4,178.4,97,15.16,169.2,77,7.61,7.5,3,2.03,1,No,
1459,127,452,no,yes,14,143.2,99,24.34,169.9,91,14.44,221.6,77,9.97,11.6,1,3.13,1,No,
1460,121,445,no,yes,30,198.4,129,33.73,75.3,77,6.4,181.2,77,8.15,5.8,3,1.57,3,Yes,
1461,74,445,no,no,0,157.1,95,26.71,213.1,36,18.11,280.4,77,12.62,7.6,3,2.05,2,No,
1462,119,452,no,no,0,176.8,90,30.06,224.7,81,19.1,204.6,77,9.21,7.5,15,2.03,1,No,
1463,103,452,no,yes,34,138.8,80,23.6,142,108,12.07,183.8,77,8.27,11.8,7,3.19,1,No,
1464,128,445,no,no,0,158.8,75,27,264.8,91,22.51,270,77,12.15,7.6,7,2.05,1,No,
1465,87,452,no,no,0,156.8,93,26.66,215.8,68,18.34,223.3,77,10.05,7.6,6,2.05,1,No,
1466,82,547,no,yes,34,232.6,121,39.54,153.2,115,13.02,286.7,77,12.9,4.7,3,1.27,3,No,
1467,138,547,yes,no,0,169.3,82,28.78,217.9,147,18.52,184.2,77,8.29,9.4,9,2.54,1,No,
1468,78,452,yes,no,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,9.5,2,2.57,1,Yes,
1469,57,452,no,yes,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,5,3.97,1,No,
1470,105,547,no,yes,42,101.9,79,17.32,223.1,97,18.96,241.6,77,10.87,12.9,2,3.48,0,No,
1471,7,452,no,no,0,206.7,87,35.14,281.1,83,23.89,158.5,77,7.13,11,5,2.97,3,No,
1472,104,445,no,no,0,280.4,127,47.67,179.4,79,15.25,150.6,77,6.78,15.2,6,4.1,5,No,
1473,123,452,no,no,0,163.1,119,27.73,249.4,51,21.2,168.2,77,7.57,9,10,2.43,1,No,
1474,73,445,no,no,0,94.1,136,16,280.3,122,23.83,205,77,9.23,9.8,4,2.65,0,No,
1475,35,452,no,no,0,105.6,129,17.95,258.2,129,21.95,213.1,77,9.59,8.7,3,2.35,0,No,
1476,160,445,no,no,0,166.8,109,28.36,236,117,20.06,307.6,77,13.84,9.3,1,2.51,1,No,
